629,1995,4.237745098039215,0,0,0,0,0,1,0,0,0,0,0,0,0,0
629,1995,4.237745098039215,0,0,0,0,0,0,0,0,0,0,1,0,0,0
629,1995,4.237745098039215,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10634,1995,3.775,0,0,0,0,1,0,0,0,0,0,0,0,0,0
755,1996,3.5090909090909093,1,0,0,0,0,0,0,0,0,0,0,0,0,0
755,1996,3.5090909090909093,0,0,0,0,1,0,0,0,0,0,0,0,0,0
755,1996,3.5090909090909093,0,0,0,0,0,0,0,0,0,1,0,0,0,0
755,1996,3.5090909090909093,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9208,1996,3.0238095238095237,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9208,1996,3.0238095238095237,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9208,1996,3.0238095238095237,0,0,0,0,0,0,0,0,0,0,0,0,0,1
406,1995,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0
406,1995,3.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9614,1996,3.4393939393939394,0,0,0,0,1,0,0,0,0,0,0,0,0,0
197,1995,4.031645569620253,1,0,0,0,0,0,0,0,0,0,0,0,0,0
197,1995,4.031645569620253,0,0,0,0,0,0,0,1,0,0,0,0,0,0
197,1995,4.031645569620253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,1976,4.105769230769231,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103,1976,4.105769230769231,0,0,0,0,0,0,0,1,0,0,0,0,0,0
103,1976,4.105769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9737,1995,3.2450980392156863,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9737,1995,3.2450980392156863,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9737,1995,3.2450980392156863,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9737,1995,3.2450980392156863,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9737,1995,3.2450980392156863,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10474,1995,3.466666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
568,1995,3.845771144278607,0,1,0,0,0,0,0,0,0,0,0,0,0,0
568,1995,3.845771144278607,0,0,0,0,0,0,0,1,0,0,0,0,0,0
568,1995,3.845771144278607,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,1995,2.9160583941605838,1,0,0,0,0,0,0,0,0,0,0,0,0,0
414,1995,2.9160583941605838,0,1,0,0,0,0,0,0,0,0,0,0,0,0
414,1995,2.9160583941605838,0,0,0,0,1,0,0,0,0,0,0,0,0,0
414,1995,2.9160583941605838,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8839,1995,2.806451612903226,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8839,1995,2.806451612903226,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8963,1995,3.6359223300970873,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8963,1995,3.6359223300970873,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8963,1995,3.6359223300970873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8068,1995,3.5606060606060606,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8068,1995,3.5606060606060606,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8068,1995,3.5606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,1995,3.5555555555555554,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,1995,3.5555555555555554,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1572,1995,3.5555555555555554,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9482,1995,2.6693548387096775,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9482,1995,2.6693548387096775,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9482,1995,2.6693548387096775,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9348,1995,2.6666666666666665,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9348,1995,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9804,1995,2.9130434782608696,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9804,1995,2.9130434782608696,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9804,1995,2.9130434782608696,0,0,0,0,0,0,0,0,0,0,0,0,1,0
76,1995,4.041666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0
76,1995,4.041666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11017,1995,3.326530612244898,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2292,1994,3.855769230769231,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8467,1994,3.0601503759398496,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8467,1994,3.0601503759398496,0,0,0,0,1,0,0,0,0,0,0,0,0,0
522,1994,3.6785714285714284,0,0,0,0,1,0,0,0,0,0,0,0,0,0
522,1994,3.6785714285714284,0,0,0,0,0,0,0,1,0,0,0,0,0,0
628,1994,3.458715596330275,0,0,0,0,0,0,0,1,0,0,0,0,0,0
628,1994,3.458715596330275,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,1977,4.231075697211155,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1977,4.231075697211155,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,1977,4.231075697211155,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4476,1994,3.3970588235294117,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4476,1994,3.3970588235294117,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4476,1994,3.3970588235294117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4476,1994,3.3970588235294117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,1994,3.233695652173913,1,0,0,0,0,0,0,0,0,0,0,0,0,0
241,1994,3.233695652173913,0,0,0,0,0,1,0,0,0,0,0,0,0,0
241,1994,3.233695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6950,1995,3.4257425742574257,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6950,1995,3.4257425742574257,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6950,1995,3.4257425742574257,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6950,1995,3.4257425742574257,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101,1994,4.018796992481203,1,0,0,0,0,0,0,0,0,0,0,0,0,0
101,1994,4.018796992481203,0,0,0,0,0,1,0,0,0,0,0,0,0,0
101,1994,4.018796992481203,0,0,0,0,0,0,0,1,0,0,0,0,0,0
101,1994,4.018796992481203,0,0,0,0,0,0,0,0,0,0,0,0,0,1
680,1994,4.197068403908795,0,0,0,0,1,0,0,0,0,0,0,0,0,0
680,1994,4.197068403908795,0,0,0,0,0,1,0,0,0,0,0,0,0,0
680,1994,4.197068403908795,0,0,0,0,0,0,0,1,0,0,0,0,0,0
680,1994,4.197068403908795,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2164,1994,3.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2164,1994,3.375,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2164,1994,3.375,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11395,1994,3.2037037037037037,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11395,1994,3.2037037037037037,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11395,1994,3.2037037037037037,0,0,0,0,0,0,0,0,1,0,0,0,0,0
278,1994,4.429022082018927,0,0,0,0,0,1,0,0,0,0,0,0,0,0
278,1994,4.429022082018927,0,0,0,0,0,0,0,1,0,0,0,0,0,0
193,1994,3.3935185185185186,0,1,0,0,0,0,0,0,0,0,0,0,0,0
193,1994,3.3935185185185186,0,0,0,0,0,0,0,1,0,0,0,0,0,0
193,1994,3.3935185185185186,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1587,1993,3.7662337662337664,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3049,1994,3.040372670807453,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9495,1994,3.609375,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9495,1994,3.609375,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9495,1994,3.609375,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9495,1994,3.609375,0,0,0,0,0,0,0,0,0,0,0,0,0,1
888,1994,2.357142857142857,0,0,0,1,0,0,0,0,0,0,0,0,0,0
888,1994,2.357142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0
888,1994,2.357142857142857,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,1994,4.164133738601824,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13,1994,4.164133738601824,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,1994,4.164133738601824,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13,1994,4.164133738601824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,1994,3.5194174757281553,0,0,0,0,1,0,0,0,0,0,0,0,0,0
712,1994,3.5194174757281553,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8587,1994,3.941860465116279,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8587,1994,3.941860465116279,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8587,1994,3.941860465116279,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8587,1994,3.941860465116279,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8587,1994,3.941860465116279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8587,1994,3.941860465116279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,1994,3.1847133757961785,1,0,0,0,0,0,0,0,0,0,0,0,0,0
854,1994,3.1847133757961785,0,0,0,0,1,0,0,0,0,0,0,0,0,0
854,1994,3.1847133757961785,0,0,0,0,0,1,0,0,0,0,0,0,0,0
854,1994,3.1847133757961785,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9359,1994,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9359,1994,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9359,1994,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36593,1994,3.060344827586207,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36593,1994,3.060344827586207,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1637,1994,3.5292397660818713,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,1994,3.5292397660818713,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1637,1994,3.5292397660818713,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36955,1994,3.497191011235955,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36955,1994,3.497191011235955,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36955,1994,3.497191011235955,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36955,1994,3.497191011235955,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36955,1994,3.497191011235955,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2758,1993,3.1011904761904763,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2758,1993,3.1011904761904763,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2758,1993,3.1011904761904763,0,0,0,0,0,0,0,0,1,0,0,0,0,0
306,1994,2.7203389830508473,1,0,0,0,0,0,0,0,0,0,0,0,0,0
306,1994,2.7203389830508473,0,0,0,0,1,0,0,0,0,0,0,0,0,0
306,1994,2.7203389830508473,0,0,0,0,0,1,0,0,0,0,0,0,0,0
306,1994,2.7203389830508473,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1607,1993,3.7222222222222223,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6075,1993,3.738095238095238,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6075,1993,3.738095238095238,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9350,1993,3.0346534653465347,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9350,1993,3.0346534653465347,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9350,1993,3.0346534653465347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9571,1993,3.9285714285714284,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9739,1993,3.0925925925925926,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9739,1993,3.0925925925925926,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9739,1993,3.0925925925925926,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37233,1993,3.5346534653465347,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37233,1993,3.5346534653465347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5503,1993,3.9921052631578946,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9255,1993,2.8666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9255,1993,2.8666666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9255,1993,2.8666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,1993,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0
329,1993,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0
329,1993,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0
329,1993,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9593,1993,2.9339622641509435,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9593,1993,2.9339622641509435,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9593,1993,2.9339622641509435,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9593,1993,2.9339622641509435,0,0,0,0,0,0,0,0,1,0,0,0,0,0
788,1993,3.388888888888889,0,0,0,0,1,0,0,0,0,0,0,0,0,0
788,1993,3.388888888888889,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9800,1993,3.6136363636363638,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8005,1993,3.130434782608696,0,0,0,0,1,0,0,0,0,0,0,0,0,0
424,1993,4.225,0,0,0,0,0,0,0,1,0,0,0,0,0,0
424,1993,4.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,1993,3.4716981132075473,0,0,0,0,1,0,0,0,0,0,0,0,0,0
858,1993,3.4716981132075473,0,0,0,0,0,0,0,1,0,0,0,0,0,0
858,1993,3.4716981132075473,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78,1982,4.100806451612903,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1982,4.100806451612903,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78,1982,4.100806451612903,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9479,1993,3.553763440860215,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9479,1993,3.553763440860215,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9479,1993,3.553763440860215,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9479,1993,3.553763440860215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11969,1993,3.8153846153846156,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11969,1993,3.8153846153846156,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11969,1993,3.8153846153846156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,1993,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0
319,1993,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
771,1990,2.9956896551724137,0,0,0,1,0,0,0,0,0,0,0,0,0,0
771,1990,2.9956896551724137,0,0,0,0,1,0,0,0,0,0,0,0,0,0
251,1990,3.4347826086956523,0,0,0,0,1,0,0,0,0,0,0,0,0,0
251,1990,3.4347826086956523,0,0,0,0,0,0,0,1,0,0,0,0,0,0
251,1990,3.4347826086956523,0,0,0,0,0,0,0,0,1,0,0,0,0,0
251,1990,3.4347826086956523,0,0,0,0,0,0,0,0,0,0,0,1,0,0
251,1990,3.4347826086956523,0,0,0,0,0,0,0,0,0,0,0,0,0,1
812,1992,3.7923497267759565,0,1,0,0,0,0,0,0,0,0,0,0,0,0
812,1992,3.7923497267759565,0,0,1,0,0,0,0,0,0,0,0,0,0,0
812,1992,3.7923497267759565,0,0,0,1,0,0,0,0,0,0,0,0,0,0
812,1992,3.7923497267759565,0,0,0,0,1,0,0,0,0,0,0,0,0,0
812,1992,3.7923497267759565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,1991,3.970982142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0
280,1991,3.970982142857143,0,0,0,0,0,0,0,0,0,0,0,0,1,0
581,1990,3.8353658536585367,0,1,0,0,0,0,0,0,0,0,0,0,0,0
581,1990,3.8353658536585367,0,0,0,0,0,0,0,1,0,0,0,0,0,0
581,1990,3.8353658536585367,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,1989,3.4285714285714284,1,0,0,0,0,0,0,0,0,0,0,0,0,0
268,1989,3.4285714285714284,0,0,0,0,0,1,0,0,0,0,0,0,0,0
268,1989,3.4285714285714284,0,0,0,0,0,0,0,0,0,0,0,0,0,1
274,1991,4.161290322580645,0,0,0,0,0,1,0,0,0,0,0,0,0,0
274,1991,4.161290322580645,0,0,0,0,0,0,0,0,0,1,0,0,0,0
274,1991,4.161290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,1
408,1937,3.616883116883117,0,0,1,0,0,0,0,0,0,0,0,0,0,0
408,1937,3.616883116883117,0,0,0,1,0,0,0,0,0,0,0,0,0,0
408,1937,3.616883116883117,0,0,0,0,0,0,0,1,0,0,0,0,0,0
408,1937,3.616883116883117,0,0,0,0,0,0,0,0,1,0,0,0,0,0
408,1937,3.616883116883117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10020,1991,3.7705479452054793,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10020,1991,3.7705479452054793,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10020,1991,3.7705479452054793,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10020,1991,3.7705479452054793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10020,1991,3.7705479452054793,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10020,1991,3.7705479452054793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10895,1940,3.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10895,1940,3.45,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10895,1940,3.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10895,1940,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,1990,3.4851851851851854,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114,1990,3.4851851851851854,0,0,0,0,0,0,0,0,0,0,0,1,0,0
275,1996,4.116022099447513,0,0,0,0,1,0,0,0,0,0,0,0,0,0
275,1996,4.116022099447513,0,0,0,0,0,1,0,0,0,0,0,0,0,0
275,1996,4.116022099447513,0,0,0,0,0,0,0,1,0,0,0,0,0,0
275,1996,4.116022099447513,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10112,1970,3.411111111111111,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10112,1970,3.411111111111111,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1592,1996,3.642857142857143,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1592,1996,3.642857142857143,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1592,1996,3.642857142857143,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1592,1996,3.642857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,1
954,1996,3.537037037037037,1,0,0,0,0,0,0,0,0,0,0,0,0,0
954,1996,3.537037037037037,0,1,0,0,0,0,0,0,0,0,0,0,0,0
954,1996,3.537037037037037,0,0,0,0,0,0,0,0,0,0,1,0,0,0
954,1996,3.537037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8840,1996,3.0923076923076924,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8840,1996,3.0923076923076924,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8840,1996,3.0923076923076924,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2300,1996,2.707547169811321,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2300,1996,2.707547169811321,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2300,1996,2.707547169811321,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2300,1996,2.707547169811321,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2300,1996,2.707547169811321,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2300,1996,2.707547169811321,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9802,1996,3.6404958677685952,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9802,1996,3.6404958677685952,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9802,1996,3.6404958677685952,0,0,0,0,0,0,0,0,0,0,0,0,0,1
664,1996,3.321138211382114,1,0,0,0,0,0,0,0,0,0,0,0,0,0
664,1996,3.321138211382114,0,1,0,0,0,0,0,0,0,0,0,0,0,0
664,1996,3.321138211382114,0,0,0,0,0,0,0,0,0,0,0,1,0,0
664,1996,3.321138211382114,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9323,1995,4.148148148148148,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9323,1995,4.148148148148148,0,0,0,0,0,0,0,0,0,0,0,0,1,0
935,1964,4.268041237113402,0,0,0,0,1,0,0,0,0,0,0,0,0,0
935,1964,4.268041237113402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,1996,4.03921568627451,0,0,0,0,1,0,0,0,0,0,0,0,0,0
627,1996,4.03921568627451,0,0,0,0,0,1,0,0,0,0,0,0,0,0
627,1996,4.03921568627451,0,0,0,0,0,0,0,1,0,0,0,0,0,0
602,1996,3.4455445544554455,1,0,0,0,0,0,0,0,0,0,0,0,0,0
602,1996,3.4455445544554455,0,1,0,0,0,0,0,0,0,0,0,0,0,0
602,1996,3.4455445544554455,0,0,0,0,0,0,0,0,0,0,0,0,1,0
602,1996,3.4455445544554455,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10545,1996,3.3297872340425534,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10545,1996,3.3297872340425534,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10545,1996,3.3297872340425534,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10545,1996,3.3297872340425534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10545,1996,3.3297872340425534,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9894,1996,2.8055555555555554,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9894,1996,2.8055555555555554,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9268,1996,3.109375,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9268,1996,3.109375,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9268,1996,3.109375,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9327,1996,2.731707317073171,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9327,1996,2.731707317073171,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9327,1996,2.731707317073171,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9327,1996,2.731707317073171,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1645,1996,3.657142857142857,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1645,1996,3.657142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3595,1996,3.3378378378378377,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3595,1996,3.3378378378378377,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10830,1996,3.272727272727273,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10830,1996,3.272727272727273,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10830,1996,3.272727272727273,0,0,0,0,0,0,0,0,1,0,0,0,0,0
238,1972,4.2890625,0,0,0,0,0,1,0,0,0,0,0,0,0,0
238,1972,4.2890625,0,0,0,0,0,0,0,1,0,0,0,0,0,0
872,1952,4.074468085106383,0,0,0,0,1,0,0,0,0,0,0,0,0,0
872,1952,4.074468085106383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,1952,4.074468085106383,0,0,0,0,0,0,0,0,0,0,0,1,0,0
164,1961,3.8472222222222223,0,0,0,0,0,0,0,1,0,0,0,0,0,0
164,1961,3.8472222222222223,0,0,0,0,0,0,0,0,0,0,0,1,0,0
426,1958,4.025,0,0,0,0,0,0,0,1,0,0,0,0,0,0
426,1958,4.025,0,0,0,0,0,0,0,0,0,0,1,0,0,0
426,1958,4.025,0,0,0,0,0,0,0,0,0,0,0,1,0,0
426,1958,4.025,0,0,0,0,0,0,0,0,0,0,0,0,0,1
567,1954,4.261904761904762,0,0,0,0,0,0,0,0,0,0,1,0,0,0
567,1954,4.261904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,1
213,1959,4.184210526315789,1,0,0,0,0,0,0,0,0,0,0,0,0,0
